Name,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3
14.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.090456,0.037708,0.000268,0.995186,-0.282507,0.048852,0.135143,-0.113608,0.053784,0.131572,-0.352479,0.046762,0.137242,-0.381433,0.046011,0.136616,0.089607,0.039124,0.002391,0.995206,-0.284397,0.046527,0.065754,-0.115576,0.052089,0.06352,-0.353903,0.045029,0.068048,-0.383712,0.042462,0.065696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.2677,0.200446,0.856741,-0.392623,-0.200868,0.103006,0.019634,-0.167728,0.086189,0.005736,-0.1998,0.137645,0.037979,-0.235075,0.085184,0.015188,-0.03066,-0.022032,0.012739,0.999206,-0.203523,0.099391,0.205864,-0.191332,0.137103,0.17162,-0.229783,0.072764,0.223455,-0.189453,0.088306,0.222518,-0.191118,0.137205,0.171595,-0.229708,0.072566,0.223687,-0.189695,0.088409,0.222322,-0.168052,0.086076,0.005724,-0.199856,0.137771,0.038055,-0.232954,0.085115,0.014836,-0.115034,0.052128,0.063552,-0.354155,0.044903,0.06783,-0.38379,0.042561,0.065889,-0.113014,0.053796,0.131605,-0.35259,0.046776,0.137103,-0.38154,0.045993,0.136742
14.058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.090695,0.037779,0.000232,0.995162,-0.282515,0.048802,0.135143,-0.113616,0.053722,0.131548,-0.352486,0.046716,0.13725,-0.381441,0.045967,0.136629,0.088291,0.039093,0.002378,0.995324,-0.284403,0.046517,0.065751,-0.115582,0.052085,0.063515,-0.353909,0.04502,0.068043,-0.383718,0.042445,0.065696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267606,0.200552,0.856713,-0.392695,-0.200877,0.103003,0.019622,-0.167738,0.086183,0.005726,-0.199809,0.137647,0.037956,-0.235084,0.085178,0.015184,-0.030324,-0.022176,0.01232,0.999218,-0.203541,0.099425,0.205849,-0.19131,0.13715,0.171635,-0.229828,0.072807,0.223413,-0.189485,0.088316,0.222499,-0.191115,0.13726,0.171594,-0.229736,0.072582,0.223678,-0.189705,0.088394,0.222338,-0.168058,0.086056,0.005706,-0.199874,0.137787,0.03804,-0.23296,0.085113,0.014834,-0.115036,0.052123,0.063549,-0.354138,0.044909,0.067833,-0.383799,0.042532,0.065883,-0.113008,0.053744,0.13159,-0.352584,0.046701,0.137095,-0.381552,0.045975,0.13677
14.067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.091285,0.037724,0.000411,0.99511,-0.282484,0.048867,0.135152,-0.113587,0.053843,0.131587,-0.352456,0.046758,0.137247,-0.38141,0.046001,0.136621,0.087681,0.039115,0.002279,0.995378,-0.28438,0.046547,0.065768,-0.115559,0.052088,0.063516,-0.353886,0.045063,0.068066,-0.383696,0.042489,0.065723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267518,0.200909,0.856785,-0.392414,-0.200886,0.103005,0.019632,-0.167757,0.086153,0.005751,-0.199795,0.137657,0.037949,-0.235105,0.085204,0.015196,-0.030448,-0.021811,0.012117,0.999225,-0.203536,0.099412,0.205877,-0.191313,0.137124,0.171645,-0.229822,0.07281,0.223466,-0.189473,0.088302,0.22252,-0.191117,0.137233,0.171605,-0.229722,0.072583,0.223737,-0.1897,0.088379,0.222356,-0.168086,0.086044,0.005742,-0.199845,0.137783,0.038023,-0.232941,0.085107,0.014824,-0.115037,0.05213,0.063548,-0.354131,0.044915,0.06785,-0.383773,0.042608,0.065915,-0.113,0.053869,0.131628,-0.352566,0.04673,0.137093,-0.381506,0.04602,0.136761
14.075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.091943,0.037753,0.000505,0.995048,-0.282508,0.048868,0.135141,-0.113611,0.053873,0.131574,-0.352479,0.046746,0.137237,-0.381433,0.045986,0.136611,0.087554,0.039083,0.002332,0.99539,-0.284405,0.046512,0.065752,-0.115584,0.052072,0.063511,-0.353911,0.045021,0.068045,-0.38372,0.042444,0.065701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267719,0.200773,0.85668,-0.392577,-0.200892,0.103004,0.019636,-0.167751,0.086173,0.005759,-0.199824,0.137653,0.037963,-0.235102,0.085187,0.015188,-0.030431,-0.022083,0.012561,0.999214,-0.203533,0.099414,0.20587,-0.191326,0.137137,0.171644,-0.229804,0.072788,0.223445,-0.189469,0.088316,0.22252,-0.19113,0.137244,0.171608,-0.2297,0.072565,0.223712,-0.189701,0.088395,0.222353,-0.168073,0.086051,0.005742,-0.199884,0.137788,0.038044,-0.232978,0.085115,0.014836,-0.115031,0.052117,0.063546,-0.35414,0.044878,0.067832,-0.383802,0.042559,0.06589,-0.112994,0.053893,0.131609,-0.352593,0.046737,0.137094,-0.38154,0.045988,0.13674
14.083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.092449,0.037809,0.00039,0.994999,-0.282503,0.048858,0.135149,-0.113606,0.053823,0.131565,-0.352475,0.046751,0.137253,-0.381429,0.046,0.13663,0.087795,0.039073,0.002314,0.995369,-0.284386,0.046535,0.06576,-0.115564,0.052086,0.063524,-0.353892,0.045047,0.068051,-0.383701,0.042472,0.065705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267547,0.200777,0.856768,-0.3925,-0.200877,0.102991,0.019629,-0.167745,0.08615,0.005743,-0.199793,0.13764,0.037953,-0.235092,0.085183,0.015192,-0.030675,-0.022378,0.012616,0.999199,-0.203533,0.099398,0.205879,-0.19131,0.137106,0.171643,-0.229811,0.072777,0.223451,-0.189477,0.08831,0.222543,-0.191114,0.137217,0.171602,-0.229741,0.072562,0.223699,-0.189686,0.088392,0.22238,-0.168068,0.08603,0.005727,-0.199853,0.137773,0.038032,-0.232954,0.085116,0.01484,-0.115034,0.052127,0.063556,-0.354148,0.044897,0.067828,-0.383777,0.042592,0.065903,-0.112981,0.053836,0.131608,-0.352577,0.046763,0.137097,-0.381539,0.045983,0.136771
14.092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.092895,0.037786,0.000218,0.994959,-0.282497,0.048848,0.135158,-0.113598,0.053752,0.13158,-0.352469,0.046766,0.137259,-0.381424,0.046026,0.136635,0.087934,0.039097,0.002358,0.995356,-0.284409,0.04652,0.06576,-0.115588,0.052085,0.063519,-0.353915,0.045025,0.068054,-0.383724,0.042449,0.065708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267706,0.200599,0.856659,-0.392721,-0.200864,0.102996,0.01963,-0.16772,0.086179,0.005742,-0.199804,0.137641,0.037963,-0.235069,0.085167,0.015184,-0.030696,-0.021917,0.012586,0.999209,-0.203526,0.099419,0.205869,-0.191331,0.137124,0.17162,-0.229791,0.072801,0.223467,-0.189456,0.08833,0.222521,-0.191129,0.137226,0.17159,-0.22972,0.072605,0.223695,-0.189679,0.088423,0.222342,-0.168042,0.086061,0.005727,-0.199864,0.137771,0.038041,-0.232951,0.085106,0.014838,-0.115037,0.052127,0.063554,-0.35415,0.04489,0.067836,-0.383805,0.042557,0.065902,-0.113048,0.053765,0.131606,-0.35262,0.04677,0.137119,-0.381511,0.046016,0.136763
14.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.093178,0.037721,0.000453,0.994935,-0.282506,0.048844,0.135154,-0.113608,0.053824,0.131607,-0.352477,0.046731,0.137241,-0.381432,0.045979,0.136612,0.088172,0.039098,0.002414,0.995335,-0.284414,0.0465,0.06576,-0.115594,0.052082,0.063522,-0.35392,0.044998,0.068053,-0.383729,0.04242,0.065706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267522,0.200944,0.856748,-0.392475,-0.200882,0.102991,0.019638,-0.167751,0.086141,0.00576,-0.199796,0.137645,0.037952,-0.2351,0.085185,0.015203,-0.030845,-0.022361,0.012756,0.999193,-0.203526,0.0994,0.205868,-0.191315,0.1371,0.171618,-0.229797,0.072778,0.223451,-0.189467,0.088321,0.222535,-0.191122,0.137212,0.171574,-0.229715,0.072551,0.223715,-0.189676,0.088397,0.222379,-0.168074,0.086019,0.005743,-0.199856,0.137783,0.038034,-0.232965,0.085103,0.014844,-0.115034,0.052125,0.063556,-0.354147,0.044865,0.067846,-0.383812,0.042526,0.065889,-0.113068,0.053834,0.131639,-0.352569,0.046745,0.137106,-0.381548,0.045961,0.136736
14.108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.093217,0.037819,0.000403,0.994927,-0.282477,0.048879,0.13515,-0.11358,0.053845,0.13157,-0.352449,0.046771,0.137252,-0.381403,0.046022,0.136629,0.088166,0.039105,0.002365,0.995335,-0.284403,0.046532,0.065763,-0.115582,0.052098,0.063521,-0.353909,0.045037,0.068057,-0.383718,0.042462,0.065711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267702,0.201067,0.856654,-0.392495,-0.200874,0.103007,0.019648,-0.167735,0.08616,0.005787,-0.199801,0.137664,0.037957,-0.235088,0.085197,0.015199,-0.030782,-0.021773,0.012163,0.999215,-0.203518,0.099418,0.205857,-0.1913,0.137108,0.171599,-0.229801,0.072826,0.223466,-0.189453,0.088321,0.222507,-0.191122,0.1372,0.171571,-0.229686,0.072633,0.223709,-0.189679,0.08839,0.222352,-0.168061,0.086059,0.005781,-0.199849,0.137778,0.038025,-0.232962,0.085125,0.014847,-0.115041,0.052138,0.063554,-0.35415,0.044908,0.067841,-0.383798,0.042565,0.065902,-0.112978,0.053854,0.131595,-0.352582,0.046795,0.137127,-0.381507,0.045994,0.136744
14.117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.093243,0.037783,0.000212,0.994926,-0.282508,0.048824,0.135148,-0.113609,0.053724,0.131574,-0.352481,0.046743,0.137247,-0.381435,0.046005,0.136623,0.087461,0.03909,0.002309,0.995398,-0.284411,0.046525,0.065762,-0.11559,0.052078,0.063517,-0.353917,0.045038,0.068056,-0.383727,0.042461,0.065713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267838,0.201147,0.856626,-0.39242,-0.20088,0.102987,0.019641,-0.167737,0.086137,0.005791,-0.199809,0.137644,0.03795,-0.235094,0.08518,0.01518,-0.030693,-0.021736,0.012302,0.999217,-0.203536,0.09939,0.205866,-0.191331,0.137089,0.171612,-0.22981,0.072787,0.223472,-0.189466,0.088293,0.222512,-0.191137,0.137193,0.171578,-0.229738,0.072585,0.223707,-0.189678,0.088377,0.222347,-0.168063,0.086028,0.00578,-0.199862,0.137767,0.038024,-0.232969,0.085103,0.014827,-0.11504,0.052117,0.063552,-0.354155,0.044918,0.067833,-0.383807,0.042556,0.06591,-0.113024,0.053737,0.131605,-0.352613,0.046753,0.137105,-0.381529,0.045991,0.136753
14.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.093377,0.037799,0.000376,0.994913,-0.282514,0.048877,0.135149,-0.113616,0.053832,0.131575,-0.352485,0.046774,0.137248,-0.38144,0.046026,0.136623,0.087045,0.039065,0.002317,0.995435,-0.284402,0.046527,0.065758,-0.115581,0.052085,0.063518,-0.353908,0.045038,0.06805,-0.383717,0.042458,0.065707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.26771,0.201035,0.856701,-0.392402,-0.200878,0.103005,0.019641,-0.167741,0.086154,0.005777,-0.199798,0.137659,0.037955,-0.235094,0.085201,0.01519,-0.030873,-0.022205,0.012825,0.999194,-0.203529,0.0994,0.205856,-0.191333,0.137099,0.1716,-0.22979,0.072776,0.223449,-0.189463,0.088324,0.22252,-0.191139,0.1372,0.171569,-0.229716,0.07258,0.223679,-0.18968,0.088411,0.22235,-0.168068,0.086042,0.005766,-0.19985,0.137786,0.03803,-0.23295,0.085114,0.014828,-0.115043,0.052126,0.06355,-0.354162,0.044897,0.067832,-0.383795,0.042571,0.0659,-0.112975,0.053851,0.131612,-0.352601,0.046771,0.137101,-0.381548,0.046023,0.136757
14.133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.093636,0.037787,0.000304,0.994889,-0.282487,0.048849,0.135132,-0.113588,0.053778,0.131563,-0.352459,0.046756,0.137229,-0.381413,0.046014,0.136604,0.086629,0.03908,0.002292,0.995471,-0.284391,0.046518,0.065766,-0.11557,0.052071,0.063516,-0.353897,0.045032,0.068061,-0.383707,0.04245,0.065721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.26778,0.200652,0.856703,-0.392546,-0.200878,0.102983,0.019628,-0.167736,0.086157,0.005746,-0.19981,0.137627,0.037964,-0.235087,0.085167,0.015174,-0.030781,-0.022111,0.012454,0.999204,-0.203524,0.099398,0.205867,-0.191306,0.137095,0.171617,-0.229802,0.07279,0.223459,-0.189463,0.088309,0.222526,-0.191108,0.137204,0.171578,-0.229736,0.07258,0.2237,-0.189673,0.088394,0.22236,-0.16806,0.08605,0.005737,-0.199864,0.137742,0.038033,-0.232951,0.085121,0.014834,-0.11501,0.052112,0.063547,-0.354151,0.044902,0.067853,-0.383787,0.042553,0.065906,-0.112974,0.053796,0.131592,-0.352575,0.04675,0.137099,-0.381527,0.046012,0.136723
14.142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.093867,0.037764,0.000467,0.994868,-0.2825,0.048834,0.135145,-0.113603,0.053816,0.131591,-0.352471,0.046719,0.137236,-0.381426,0.045968,0.136609,0.086409,0.039048,0.002289,0.995492,-0.284396,0.046512,0.065771,-0.115574,0.052065,0.06353,-0.353902,0.045026,0.068062,-0.383711,0.042443,0.065721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267642,0.200355,0.856748,-0.392695,-0.200885,0.102971,0.019615,-0.167746,0.08616,0.00571,-0.199819,0.137609,0.037962,-0.235091,0.085145,0.015174,-0.030191,-0.021987,0.012187,0.999228,-0.203542,0.09941,0.205831,-0.191313,0.137142,0.171623,-0.22983,0.072795,0.223398,-0.189483,0.088294,0.222474,-0.191127,0.137243,0.171588,-0.229714,0.072581,0.223661,-0.189709,0.088364,0.222318,-0.168066,0.086031,0.005688,-0.199886,0.137748,0.038047,-0.23296,0.085092,0.014829,-0.115017,0.052106,0.06356,-0.354146,0.044897,0.067863,-0.383792,0.042546,0.065899,-0.112998,0.053831,0.131622,-0.352588,0.046724,0.137102,-0.381534,0.045957,0.136731
14.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.094079,0.037811,0.000465,0.994846,-0.282507,0.048855,0.135153,-0.11361,0.053836,0.131584,-0.352478,0.046739,0.13725,-0.381432,0.045989,0.136625,0.085797,0.039001,0.002315,0.995546,-0.284402,0.046514,0.065753,-0.115581,0.05208,0.063523,-0.353908,0.045025,0.068039,-0.383717,0.042436,0.065698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.26759,0.200654,0.856827,-0.392405,-0.200883,0.10301,0.019646,-0.167753,0.08617,0.005754,-0.199795,0.137654,0.037981,-0.235101,0.085208,0.015204,-0.030762,-0.021984,0.012759,0.999204,-0.203532,0.099426,0.205871,-0.191346,0.137131,0.171618,-0.22979,0.072802,0.223469,-0.18946,0.088344,0.222526,-0.191147,0.137244,0.171576,-0.229726,0.072586,0.223715,-0.189667,0.08843,0.222361,-0.168081,0.086056,0.005741,-0.199847,0.137787,0.03806,-0.232957,0.085103,0.014831,-0.115034,0.052119,0.063555,-0.354146,0.044906,0.067831,-0.383798,0.042531,0.065883,-0.112999,0.053851,0.131615,-0.35262,0.046745,0.137109,-0.381529,0.045978,0.136753
14.158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.094061,0.037822,0.000418,0.994848,-0.282503,0.048846,0.135135,-0.113606,0.053812,0.131562,-0.352475,0.046737,0.137234,-0.381429,0.045989,0.13661,0.085466,0.039044,0.002295,0.995573,-0.284408,0.046524,0.065752,-0.115587,0.052088,0.063504,-0.353914,0.045037,0.068045,-0.383723,0.042447,0.065709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267574,0.200858,0.856719,-0.392547,-0.200866,0.102994,0.01963,-0.167731,0.086154,0.00575,-0.199788,0.137646,0.037948,-0.23508,0.085182,0.015192,-0.030496,-0.021619,0.012178,0.999227,-0.203542,0.099392,0.205853,-0.191336,0.137102,0.171612,-0.229819,0.072789,0.223455,-0.189471,0.088285,0.222492,-0.19114,0.137207,0.171577,-0.229743,0.072582,0.223696,-0.189688,0.08837,0.222325,-0.168053,0.086029,0.005731,-0.199851,0.137785,0.038031,-0.23296,0.085112,0.014841,-0.115039,0.052131,0.063538,-0.354141,0.044901,0.067837,-0.383805,0.042556,0.065893,-0.112979,0.053821,0.131592,-0.352605,0.046762,0.137099,-0.381532,0.045961,0.136734
14.167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.093742,0.037817,0.000378,0.994878,-0.282486,0.048843,0.135134,-0.113589,0.053797,0.131558,-0.352458,0.046739,0.137234,-0.381412,0.045993,0.13661,0.08602,0.039099,0.002216,0.995523,-0.284413,0.046523,0.065759,-0.115591,0.052056,0.063495,-0.353919,0.045046,0.068059,-0.383728,0.042465,0.065724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.26768,0.200737,0.856702,-0.392574,-0.200862,0.103002,0.019647,-0.167723,0.086171,0.005765,-0.199791,0.137649,0.037974,-0.235073,0.085185,0.015201,-0.03066,-0.021932,0.012406,0.999212,-0.203538,0.099387,0.205855,-0.191329,0.137091,0.171609,-0.229813,0.072777,0.22345,-0.189473,0.088292,0.222506,-0.191133,0.137193,0.171577,-0.229729,0.072573,0.223691,-0.189696,0.088376,0.222336,-0.168047,0.086051,0.005749,-0.19985,0.137783,0.038055,-0.23295,0.085106,0.014845,-0.115024,0.052105,0.06353,-0.354151,0.044889,0.067846,-0.383811,0.042593,0.065913,-0.112927,0.053803,0.131591,-0.35257,0.046776,0.137099,-0.381534,0.045954,0.136733
14.175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.093566,0.037773,0.000349,0.994896,-0.282489,0.048834,0.135141,-0.113591,0.053778,0.131578,-0.35246,0.046735,0.137236,-0.381415,0.04599,0.13661,0.0861,0.039032,0.002309,0.995519,-0.284401,0.046516,0.065761,-0.11558,0.052078,0.063523,-0.353907,0.045028,0.06805,-0.383716,0.042441,0.06571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267641,0.200662,0.856684,-0.392677,-0.200883,0.10299,0.019626,-0.167743,0.086167,0.005739,-0.199817,0.137638,0.037955,-0.235091,0.085166,0.015185,-0.030435,-0.02165,0.012,0.99923,-0.203538,0.099411,0.205849,-0.191317,0.137121,0.171613,-0.229825,0.072815,0.223445,-0.189473,0.088297,0.222487,-0.191137,0.137216,0.171583,-0.229725,0.07262,0.223683,-0.189691,0.088369,0.222332,-0.168067,0.086049,0.005724,-0.199875,0.137768,0.038033,-0.232946,0.085097,0.01483,-0.11503,0.052117,0.063555,-0.354148,0.044908,0.067846,-0.383796,0.042536,0.065893,-0.112968,0.053795,0.131614,-0.352582,0.046737,0.13709,-0.381517,0.045982,0.136743
14.183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.093404,0.037831,0.000238,0.994909,-0.282497,0.04885,0.135142,-0.113598,0.053759,0.131553,-0.352468,0.046766,0.137247,-0.381423,0.046026,0.136625,0.085709,0.039067,0.002314,0.995551,-0.28441,0.046524,0.065756,-0.115589,0.052093,0.063503,-0.353916,0.045035,0.068051,-0.383725,0.042445,0.065715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267505,0.20062,0.856805,-0.392528,-0.200878,0.103006,0.019629,-0.167747,0.086171,0.005731,-0.199793,0.137651,0.03796,-0.235093,0.085195,0.015195,-0.03047,-0.02179,0.012202,0.999224,-0.203534,0.099412,0.20587,-0.191318,0.137124,0.171636,-0.229814,0.072806,0.223462,-0.189468,0.088305,0.222513,-0.191108,0.137243,0.171591,-0.229734,0.07257,0.223734,-0.189695,0.088392,0.222339,-0.168071,0.086037,0.005707,-0.199859,0.137803,0.038051,-0.232952,0.085105,0.01483,-0.11504,0.052133,0.063537,-0.354157,0.044907,0.067829,-0.383805,0.042547,0.065912,-0.11294,0.053774,0.131591,-0.352588,0.046777,0.137099,-0.381533,0.04601,0.136759
14.192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.093202,0.037772,0.000344,0.99493,-0.282519,0.048837,0.135143,-0.113621,0.053781,0.131576,-0.352491,0.046737,0.137239,-0.381445,0.045991,0.136614,0.085637,0.039045,0.002218,0.995559,-0.284388,0.046527,0.065746,-0.115566,0.052063,0.063496,-0.353894,0.045051,0.068039,-0.383703,0.042467,0.065703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.267584,0.200687,0.85671,-0.392648,-0.200875,0.103007,0.019631,-0.167737,0.08618,0.005742,-0.199803,0.137655,0.037957,-0.235084,0.085187,0.015194,-0.03047,-0.021743,0.011919,0.999228,-0.203545,0.099404,0.205862,-0.191311,0.13711,0.171627,-0.22984,0.072814,0.223455,-0.189485,0.088289,0.222504,-0.191111,0.137223,0.171585,-0.229735,0.072578,0.223737,-0.189715,0.088367,0.222339,-0.16806,0.086047,0.005719,-0.199867,0.137808,0.038048,-0.232974,0.085087,0.014828,-0.115024,0.052104,0.063527,-0.354137,0.044915,0.067836,-0.383783,0.042576,0.065884,-0.11298,0.053794,0.131609,-0.35262,0.046751,0.1371,-0.38155,0.045973,0.13674
